tonality,vector_means
8.0,-383.0143127441406
8.0,-153.39389038085938
9.0,-103.5981674194336
10.0,-339.5552673339844
10.0,-73.60749816894531
10.0,-469.603759765625
10.0,-18.350635528564453
8.0,-227.10623168945312
9.0,-261.00006103515625
10.0,-338.4232177734375
8.0,-135.12535095214844
10.0,-85.4784927368164
7.0,-172.2877960205078
8.0,-105.92157745361328
8.0,-158.4086456298828
8.0,-195.35516357421875
9.0,-204.60903930664062
9.0,-265.45355224609375
8.0,-153.83274841308594
8.0,-742.7704467773438
10.0,-333.9876708984375
9.0,-296.0616760253906
9.0,-48.70344543457031
8.0,-213.59291076660156
10.0,-54.12244415283203
9.0,-38.134910583496094
10.0,-316.81146240234375
9.0,-19.425745010375977
9.0,-156.80679321289062
8.0,-151.18051147460938
8.0,-1318.0908203125
9.0,-851.3539428710938
9.0,-34.62948989868164
9.0,-468.7705993652344
9.0,-532.6707153320312
9.0,-207.5567626953125
7.0,-261.9546813964844
9.0,-184.2832489013672
9.0,-225.79010009765625
7.0,-264.16314697265625
10.0,-623.836181640625
9.0,-513.5448608398438
9.0,-489.1138916015625
10.0,-207.64254760742188
8.0,-105.6491928100586
7.0,-119.3626708984375
9.0,-59.45112991333008
4.0,-143.92250061035156
4.0,-123.70880126953125
8.0,-44.552921295166016
3.0,-176.34815979003906
6.0,-49.057533264160156
5.0,-142.21221923828125
9.0,-43.889461517333984
10.0,-446.3946533203125
9.0,-135.50331115722656
9.0,-68.41978454589844
9.0,-79.85942840576172
7.0,-64.4142837524414
9.0,-147.5475616455078
7.0,-116.81024169921875
7.0,-75.5301513671875
8.0,-273.09149169921875
9.0,-118.1949691772461
10.0,-374.329345703125
10.0,-526.5491333007812
8.0,-68.53987884521484
9.0,-24.24032974243164
9.0,-273.0357971191406
9.0,-148.81126403808594
3.0,-220.79039001464844
4.0,-127.9627685546875
9.0,-562.01416015625
10.0,-180.57066345214844
9.0,-61.13138198852539
9.0,-197.48751831054688
8.0,-54.010135650634766
9.0,-233.93284606933594
9.0,-102.95623016357422
9.0,-215.2598876953125
4.0,-171.9761505126953
10.0,-1260.38671875
8.0,-575.2677001953125
9.0,-232.77113342285156
10.0,-574.2324829101562
2.0,-8.159717559814453
3.0,-330.3139953613281
10.0,-33.01304244995117
10.0,-9.081289291381836
8.0,-201.4403076171875
10.0,-128.7238006591797
9.0,-196.40931701660156
9.0,-786.4808349609375
8.0,-291.7324523925781
10.0,-115.22401428222656
9.0,-73.72372436523438
10.0,-520.8552856445312
5.0,-228.77841186523438
9.0,-148.76376342773438
9.0,-603.1728515625
9.0,-330.50714111328125
10.0,-605.7544555664062
10.0,-435.07257080078125
9.0,-570.7872924804688
10.0,-207.46890258789062
10.0,-62.427459716796875
8.0,-27.106632232666016
7.0,-81.25585174560547
3.0,-317.716064453125
9.0,-133.56581115722656
8.0,-498.25201416015625
9.0,-918.785400390625
7.0,-2297.092529296875
9.0,-2233.001953125
9.0,-37.12999725341797
5.0,-495.94439697265625
2.0,-662.8323364257812
2.0,-102.4402084350586
9.0,-251.84092712402344
8.0,-433.4992980957031
8.0,-234.87973022460938
9.0,-482.43157958984375
10.0,-321.81427001953125
10.0,-410.8030090332031
10.0,-514.9021606445312
10.0,-222.72059631347656
9.0,-371.928955078125
10.0,-151.4804229736328
10.0,-459.372802734375
10.0,-555.5625
10.0,-318.3982238769531
10.0,-823.2442626953125
9.0,-655.6233520507812
5.0,-290.520751953125
8.0,-826.1227416992188
7.0,-201.3395538330078
10.0,-86.97650909423828
10.0,-232.37652587890625
10.0,-479.5265808105469
8.0,-229.57809448242188
10.0,-488.6529846191406
10.0,-253.77618408203125
10.0,-589.0621948242188
10.0,-208.85015869140625
3.0,-459.8199768066406
9.0,-146.7825164794922
9.0,-805.0360717773438
5.0,-697.8253173828125
3.0,-342.6585388183594
8.0,-54.736480712890625
10.0,-267.4139099121094
9.0,-558.437744140625
7.0,-274.1845397949219
10.0,-167.7769317626953
10.0,-488.34637451171875
10.0,-190.45982360839844
8.0,-460.5871887207031
10.0,-1027.214111328125
3.0,-1009.3076782226562
9.0,-557.9988403320312
9.0,-93.86860656738281
10.0,-162.52369689941406
5.0,-185.8953094482422
9.0,-119.64710235595703
7.0,-123.25707244873047
2.0,-265.98809814453125
9.0,-55.15998077392578
5.0,-441.35198974609375
10.0,-184.46461486816406
9.0,-124.58098602294922
8.0,-209.54415893554688
1.0,-178.81271362304688
7.0,-188.24658203125
10.0,-377.0625
9.0,-807.6624755859375
10.0,-737.7653198242188
9.0,-130.9816436767578
4.0,-241.15805053710938
8.0,-2932.12841796875
5.0,-175.6964111328125
9.0,-1037.88720703125
5.0,-576.3955078125
3.0,-1438.7410888671875
8.0,-289.1185302734375
4.0,-70.69094848632812
8.0,-95.78068542480469
9.0,-95.33346557617188
8.0,-192.11172485351562
5.0,-529.00830078125
5.0,-466.05706787109375
9.0,-233.1316680908203
9.0,-192.77894592285156
9.0,-63.915775299072266
8.0,-283.1645202636719
9.0,-194.6757049560547
9.0,-84.41458892822266
9.0,-180.35980224609375
4.0,-165.5211181640625
9.0,-80.70220947265625
9.0,-313.3589782714844
8.0,-95.90560913085938
7.0,-61.377357482910156
9.0,-549.6443481445312
10.0,-115.86539459228516
8.0,-394.4880676269531
9.0,-303.6883239746094
10.0,-406.302734375
9.0,-81.76788330078125
10.0,-370.66864013671875
9.0,-474.1977233886719
10.0,-73.90914916992188
9.0,-690.9203491210938
9.0,-94.4746322631836
10.0,-90.36288452148438
10.0,-39.809959411621094
8.0,-1353.169921875
7.0,-518.2848510742188
8.0,-457.21795654296875
10.0,-361.8985595703125
10.0,-675.73681640625
8.0,-189.1039581298828
3.0,-389.7798156738281
8.0,-457.40625
9.0,-98.37083435058594
10.0,-148.59182739257812
8.0,-32.74900436401367
9.0,-161.03750610351562
9.0,-719.8063354492188
10.0,-213.51292419433594
9.0,-727.2045288085938
10.0,-579.670166015625
10.0,-98.8700180053711
9.0,-1133.7901611328125
10.0,-81.51654052734375
9.0,-143.50607299804688
10.0,-500.57171630859375
10.0,-871.43505859375
9.0,-52.524932861328125
7.0,-53.43584442138672
9.0,-136.62979125976562
8.0,-420.0763854980469
10.0,-133.55889892578125
10.0,-501.9469909667969
6.0,-124.720458984375
10.0,-638.3377075195312
10.0,-270.0091552734375
10.0,-292.0374755859375
3.0,-49.326908111572266
5.0,-532.53466796875
1.0,-722.0426025390625
1.0,-322.0985412597656
1.0,-301.7099609375
8.0,-137.94166564941406
10.0,-1518.97265625
9.0,-105.41429901123047
8.0,-791.6466064453125
8.0,-779.717529296875
6.0,-482.2596740722656
5.0,-973.2924194335938
4.0,-881.2625122070312
9.0,-38.53725814819336
10.0,-241.43064880371094
8.0,-161.20372009277344
2.0,-193.68771362304688
8.0,-756.8358154296875
8.0,-175.96974182128906
10.0,-605.8182373046875
8.0,-183.531982421875
3.0,-208.7267303466797
1.0,-749.1858520507812
9.0,-804.3341674804688
3.0,-753.3179321289062
8.0,-856.3824462890625
8.0,-1079.847900390625
8.0,-494.3254089355469
9.0,-65.34809112548828
5.0,-336.32684326171875
9.0,-376.093505859375
9.0,-129.43716430664062
9.0,-322.3196716308594
8.0,-275.0388488769531
9.0,-257.0784912109375
8.0,-255.30235290527344
8.0,-248.62310791015625
10.0,-391.2488098144531
9.0,-485.1136474609375
10.0,-931.1674194335938
9.0,-35.9976921081543
10.0,-261.068115234375
8.0,-665.1363525390625
9.0,-1186.3138427734375
9.0,-112.23226928710938
10.0,-304.7437438964844
9.0,-294.5499572753906
10.0,-263.63739013671875
10.0,-492.6946105957031
10.0,-145.7256622314453
9.0,-616.0083618164062
9.0,-200.92198181152344
7.0,-203.97044372558594
10.0,-276.26763916015625
9.0,-147.96888732910156
9.0,-338.31414794921875
8.0,-178.47715759277344
10.0,-351.53863525390625
10.0,-57.3569221496582
10.0,-209.78240966796875
9.0,-107.84339904785156
10.0,-342.4569091796875
10.0,-745.2058715820312
10.0,-799.811767578125
5.0,-519.0211791992188
7.0,-546.715576171875
9.0,-792.3102416992188
9.0,-476.9198303222656
9.0,-662.5289306640625
9.0,-387.2761535644531
9.0,-316.96533203125
9.0,-75.83959197998047
8.0,-391.8643493652344
10.0,-422.9444885253906
8.0,-146.85231018066406
8.0,-393.63433837890625
9.0,-1080.5731201171875
8.0,-387.5633544921875
9.0,-928.08251953125
7.0,-1245.997314453125
10.0,-698.5338745117188
9.0,-377.04632568359375
8.0,-198.60752868652344
8.0,-373.99383544921875
5.0,-530.210693359375
9.0,-177.6121826171875
8.0,-265.1726989746094
9.0,-1071.9149169921875
7.0,-247.0171356201172
10.0,-283.7223205566406
7.0,-435.7064514160156
10.0,-207.2898406982422
8.0,-115.51884460449219
8.0,-607.1038208007812
8.0,-247.51556396484375
9.0,-230.14483642578125
10.0,-260.5343322753906
10.0,-4973.20361328125
3.0,-467.7340393066406
10.0,-765.5963134765625
10.0,-264.4146728515625
10.0,-392.32952880859375
7.0,-901.63232421875
8.0,-135.34765625
9.0,-1029.244140625
9.0,-134.83619689941406
9.0,-97.45186614990234
8.0,-373.117431640625
9.0,-304.1127014160156
9.0,-477.5688781738281
5.0,-513.0524291992188
10.0,-903.257080078125
9.0,-437.01495361328125
9.0,-472.997802734375
8.0,-200.9608154296875
9.0,-113.25547790527344
8.0,-314.4980773925781
5.0,-168.0551300048828
8.0,-167.80860900878906
8.0,-204.72369384765625
9.0,-185.87379455566406
9.0,-65.12853240966797
10.0,-194.12583923339844
8.0,-195.07070922851562
9.0,-29.53238296508789
10.0,-97.59540557861328
10.0,-127.0544662475586
7.0,-210.51954650878906
10.0,-103.1805419921875
5.0,-824.157470703125
10.0,-1446.4046630859375
7.0,-82.35372161865234
4.0,-61.78401565551758
6.0,-111.65216827392578
8.0,-218.7760009765625
9.0,-145.55535888671875
10.0,-567.0086669921875
9.0,-504.1305236816406
5.0,-382.37408447265625
9.0,-79.37789154052734
8.0,-379.1209716796875
10.0,-82.70785522460938
8.0,-292.6974792480469
9.0,-31.222187042236328
9.0,-717.431640625
10.0,-662.2015991210938
10.0,-572.6984252929688
9.0,-110.38496398925781
10.0,-35.30133819580078
10.0,-634.1482543945312
10.0,-491.45574951171875
6.0,-766.9951782226562
10.0,-266.07330322265625
9.0,-214.55775451660156
10.0,-263.94232177734375
10.0,-487.452392578125
10.0,-693.3139038085938
8.0,-254.9254913330078
10.0,-295.8298034667969
10.0,-330.03350830078125
10.0,-598.9658813476562
8.0,-83.89945983886719
9.0,-415.4733581542969
1.0,-84.49162292480469
8.0,-384.2652587890625
9.0,-50.66094207763672
9.0,-58.69696044921875
9.0,-49.57052993774414
9.0,-52.49686050415039
10.0,-189.83570861816406
9.0,-57.04960250854492
9.0,-60.67654800415039
9.0,-51.04451370239258
8.0,-3053.3603515625
10.0,-165.06813049316406
10.0,-99.33502960205078
9.0,-412.9036560058594
10.0,-67.6065902709961
9.0,-353.07501220703125
10.0,-97.01671600341797
7.0,-122.83406829833984
9.0,-37.681114196777344
8.0,-65.55014038085938
7.0,-492.72515869140625
8.0,-217.0600128173828
8.0,-156.40304565429688
10.0,-153.89634704589844
8.0,-286.4615783691406
10.0,-79.35963439941406
5.0,-289.7677001953125
4.0,-70.49774932861328
7.0,-1641.4078369140625
9.0,-60.008358001708984
9.0,-1779.71240234375
10.0,-825.4910278320312
9.0,-48.0674934387207
9.0,-132.72898864746094
10.0,-168.3376922607422
7.0,-898.9609985351562
9.0,-297.6378479003906
9.0,-259.7431335449219
10.0,-433.00885009765625
4.0,-958.3125
9.0,-328.9582214355469
9.0,-1055.307373046875
4.0,-699.549560546875
5.0,-1808.9024658203125
6.0,-186.19461059570312
9.0,-1475.1414794921875
10.0,-1138.1334228515625
9.0,-183.82395935058594
10.0,-176.91595458984375
10.0,-124.01139831542969
1.0,-479.0520324707031
4.0,-103.22582244873047
9.0,-300.8374328613281
8.0,-366.2836608886719
8.0,-219.29873657226562
3.0,-441.96026611328125
5.0,-163.4028778076172
8.0,-68.876220703125
9.0,-221.4553985595703
5.0,-872.9192504882812
5.0,-690.8959350585938
4.0,-564.5923461914062
10.0,-39.1490592956543
8.0,-315.6707763671875
9.0,-164.71519470214844
2.0,-618.9100952148438
8.0,-214.3298797607422
8.0,-180.063720703125
6.0,-238.38734436035156
10.0,-420.0256042480469
9.0,-210.5698699951172
5.0,-371.0174560546875
7.0,-244.89068603515625
4.0,-380.5125732421875
7.0,-108.17328643798828
9.0,-145.85903930664062
10.0,-128.43751525878906
10.0,-320.98675537109375
10.0,-122.10523986816406
9.0,-176.59732055664062
4.0,-329.2276306152344
10.0,-104.96500396728516
10.0,-115.6048812866211
10.0,-180.49664306640625
10.0,-653.935791015625
10.0,-417.2289123535156
10.0,-316.54107666015625
5.0,-324.205322265625
10.0,-458.698974609375
5.0,-83.55290985107422
10.0,-211.42478942871094
9.0,-87.123779296875
9.0,-30.74848747253418
9.0,-196.43630981445312
10.0,-174.1857147216797
5.0,-734.6760864257812
8.0,-167.15768432617188
8.0,-80.80339050292969
9.0,-232.24378967285156
7.0,-737.12060546875
10.0,-758.13916015625
9.0,-101.20215606689453
8.0,-34.686431884765625
9.0,-6.651488304138184
9.0,-43.53544998168945
10.0,-143.37164306640625
9.0,-705.1396484375
9.0,-32.47608184814453
10.0,-50.70298385620117
10.0,-84.02992248535156
5.0,-2327.74609375
10.0,-163.28396606445312
4.0,-397.93780517578125
5.0,-172.01309204101562
4.0,-147.49102783203125
8.0,-102.88575744628906
6.0,-351.1808776855469
8.0,-506.6711120605469
7.0,-184.8837432861328
7.0,-276.7804260253906
9.0,-100.74465942382812
8.0,-521.6231079101562
10.0,-767.6527099609375
10.0,-95.79784393310547
10.0,-104.06344604492188
5.0,-98.32740020751953
10.0,-40.01206970214844
9.0,-168.21571350097656
7.0,-170.41392517089844
9.0,-121.36699676513672
5.0,-279.2364807128906
9.0,-280.1244812011719
8.0,-628.360107421875
10.0,-134.43753051757812
3.0,-210.88339233398438
10.0,-663.9743041992188
10.0,-121.74653625488281
10.0,-115.51013946533203
9.0,-400.57122802734375
9.0,-100.1475601196289
8.0,-241.39254760742188
8.0,-183.0087890625
10.0,-504.9186096191406
4.0,-91.25946044921875
6.0,-237.64146423339844
10.0,-627.0527954101562
9.0,-188.35235595703125
7.0,-262.5960693359375
10.0,-465.0179748535156
6.0,-468.970703125
9.0,-474.4601135253906
7.0,-260.330078125
7.0,-1593.491943359375
9.0,-287.6362609863281
10.0,-531.0322265625
10.0,-716.6092529296875
2.0,-1034.9061279296875
1.0,-163.26104736328125
10.0,-813.8623046875
4.0,-280.50628662109375
6.0,-728.7825317382812
6.0,-425.29425048828125
7.0,-553.5980224609375
1.0,-908.2911376953125
5.0,-96.31072998046875
8.0,-340.0583801269531
9.0,-72.7129898071289
4.0,-20.040555953979492
10.0,-96.40036010742188
8.0,-248.1576690673828
10.0,-24.377731323242188
9.0,-111.92433166503906
10.0,-101.67633819580078
5.0,-57.85629653930664
9.0,-32.821102142333984
7.0,-78.8817138671875
7.0,-220.06553649902344
9.0,-46.78129959106445
9.0,-147.22677612304688
5.0,-213.59996032714844
10.0,-363.5026550292969
9.0,-610.3215942382812
4.0,-221.8522491455078
5.0,-788.4931030273438
8.0,-252.5091552734375
8.0,-150.4770050048828
9.0,-59.41777801513672
9.0,-84.53882598876953
8.0,-291.5657958984375
9.0,-536.0501708984375
9.0,-407.46710205078125
10.0,-269.33984375
10.0,-258.4370422363281
9.0,-1498.5653076171875
5.0,-248.89515686035156
10.0,-559.4151000976562
5.0,-1470.312744140625
9.0,-120.10851287841797
10.0,-52.104270935058594
10.0,-22.137025833129883
10.0,-34.13626480102539
6.0,-125.31536865234375
9.0,-153.16098022460938
9.0,-242.0459442138672
5.0,-91.29948425292969
10.0,-411.03643798828125
8.0,-20.312225341796875
9.0,-81.81742095947266
9.0,-284.7869567871094
10.0,-171.60610961914062
8.0,-317.85003662109375
4.0,-531.9652709960938
4.0,-175.57635498046875
1.0,-14.209857940673828
7.0,-231.49607849121094
7.0,-629.7448120117188
8.0,-423.53411865234375
7.0,-251.3684844970703
4.0,-244.7588348388672
8.0,-195.6208038330078
8.0,-21.091337203979492
10.0,-422.2614440917969
8.0,-73.81929016113281
9.0,-53.685787200927734
5.0,-296.266845703125
8.0,-188.748779296875
9.0,-319.6432189941406
9.0,-198.4068145751953
4.0,-52.7796516418457
9.0,-202.2703857421875
5.0,-97.8682861328125
10.0,-82.96866607666016
10.0,-631.9110107421875
9.0,-578.65673828125
5.0,-711.7703857421875
10.0,-618.8256225585938
10.0,-235.19676208496094
9.0,-319.13385009765625
10.0,-564.1385498046875
8.0,-606.362060546875
8.0,-237.95176696777344
10.0,-451.0790710449219
5.0,-293.2616271972656
10.0,-178.63169860839844
5.0,-88.57251739501953
8.0,-321.8193054199219
8.0,-265.1529235839844
9.0,-346.1695251464844
10.0,-175.67205810546875
8.0,-675.9917602539062
10.0,-79.90882873535156
10.0,-508.9584655761719
8.0,-249.31845092773438
9.0,-1010.55419921875
10.0,-102.46717071533203
10.0,-231.34527587890625
7.0,-188.7017059326172
10.0,-1364.7247314453125
10.0,-199.42974853515625
7.0,-243.36085510253906
10.0,-354.6185607910156
3.0,-603.7678833007812
10.0,-139.63575744628906
9.0,-99.09899139404297
8.0,-340.78955078125
6.0,-381.3041687011719
9.0,-341.4727783203125
7.0,-78.62295532226562
8.0,-164.83387756347656
5.0,-181.37184143066406
7.0,-334.7835998535156
9.0,-652.0145263671875
8.0,-244.09158325195312
10.0,-180.02151489257812
4.0,-404.65887451171875
6.0,-287.8406677246094
5.0,-511.8341979980469
10.0,-235.60731506347656
10.0,-257.16802978515625
10.0,-146.0985107421875
8.0,-226.806640625
8.0,-315.8224182128906
9.0,-300.66070556640625
10.0,-326.61260986328125
6.0,-218.09376525878906
4.0,-127.5490951538086
9.0,-188.80589294433594
10.0,-122.92411041259766
9.0,-290.629638671875
2.0,-424.0558776855469
10.0,-985.6485595703125
10.0,-569.4854125976562
10.0,-162.13504028320312
10.0,-747.7034912109375
9.0,-126.65962219238281
10.0,-839.9514770507812
10.0,-124.37096405029297
9.0,-86.32213592529297
9.0,-100.80723571777344
9.0,-56.10831832885742
5.0,-73.75341796875
9.0,-60.332237243652344
10.0,-370.1873779296875
8.0,-172.63491821289062
8.0,-291.30816650390625
10.0,-233.20388793945312
6.0,-552.0172119140625
9.0,-136.28268432617188
9.0,-152.30613708496094
9.0,-137.02850341796875
8.0,-161.77349853515625
9.0,-177.9165802001953
10.0,-310.5086975097656
6.0,-127.3441390991211
9.0,-249.50650024414062
5.0,-190.31398010253906
9.0,-231.83111572265625
9.0,-217.16505432128906
10.0,-528.7310180664062
10.0,-1117.2684326171875
8.0,-1076.4769287109375
5.0,-1252.4932861328125
4.0,-455.4565734863281
10.0,-594.3389892578125
6.0,-345.7707824707031
9.0,-328.6376953125
6.0,-447.7503356933594
4.0,-918.224365234375
7.0,-840.2091674804688
7.0,-475.8106994628906
9.0,-267.79168701171875
10.0,-797.1609497070312
9.0,-864.6690673828125
10.0,-420.3673095703125
8.0,-148.26658630371094
4.0,-268.9320983886719
9.0,-395.8547058105469
10.0,-612.3810424804688
8.0,-681.8679809570312
5.0,-512.656494140625
10.0,-80.87993621826172
10.0,-658.0101928710938
5.0,-425.6562805175781
9.0,-415.7276611328125
8.0,-653.5206298828125
10.0,-60.24754333496094
7.0,-421.73974609375
8.0,-787.3798828125
7.0,-274.6773376464844
5.0,-212.97793579101562
8.0,-524.6251220703125
10.0,-486.371826171875
7.0,-289.0585021972656
